,Afrikaans,Breton_ST,Catalan,Cornish,Danish,Dutch_List,English,Faroese,Flemish,French,Frisian,Friulian,German,Gothic,Icelandic_ST,Irish_B,Italian,Ladin,Latin,Latin_M,Latin_preserved,Luxembourgish,Norwegian,Old_English,Old_High_German,Old_Irish,Old_Norse,Portuguese_ST,Provencal,Romansh,Rumanian_List,Sardinian_C,Sardinian_N,Schwyzerdutsch,Scots_Gaelic,Spanish,Swedish,Walloon,Welsh_N
wash,0.11549139367018323,0.004330927262631871,0.25763464741810105,0.00410882842865075,0.9981121599111604,0.08450860632981677,0.2909494725152693,0.1028317601332593,0.11937812326485286,0.168906163242643,0.12892837312604108,0.26363131593559136,0.2982787340366463,0.003442531926707385,0.006218767351471405,0.006218767351471405,0.23164908384230984,0.18289838978345363,0.0013325930038867297,0.23742365352581898,0.23742365352581898,0.3004997223764575,0.999000555247085,0.013214880621876736,0.0032204330927262633,0.006218767351471405,0.003775680177679067,0.2827318156579678,0.15302609661299277,0.25485841199333703,0.0064408661854525266,0.1523598001110494,0.23820099944475293,0.2960577456968351,0.006329816768461965,0.32726263187118265,0.010993892282065518,0.22876179900055524,0.0048861743475846755
water,0.16979455857856746,0.017545807884508605,0.2549694614103276,0.01776790671848973,0.3775680177679067,0.1337034980566352,0.2246529705719045,0.13237090505274848,0.1640199888950583,0.16435313714602998,0.21066074403109383,0.2549694614103276,0.27673514714047753,0.02387562465297057,0.03309272626318712,0.12104386451971128,0.2323153803442532,0.1795669072737368,9.99444752915047E-4,0.22665186007773458,0.22665186007773458,0.2781787895613548,0.2668517490283176,0.11482509716823987,0.021432537479178233,0.12104386451971128,0.02498611882287618,0.277623542476402,0.15091615769017214,0.25363686840644084,0.006107717934480844,0.14458634092171016,0.2175458078845086,0.2711826762909495,0.12137701277068295,0.3238200999444753,0.23498056635202666,0.2252082176568573,0.01776790671848973
we,0.1616879511382565,0.1073847862298723,0.2682953914491949,0.1073847862298723,0.37212659633536926,0.12537479178234315,0.2860632981676846,0.12615213770127706,0.16335369239311492,0.17390338700721822,0.19700166574125486,0.2701832315380344,0.2680732926152138,0.022654081066074402,0.03164908384230983,0.022654081066074402,0.2292059966685175,0.19333703498056634,0.08006662965019434,0.24153248195446975,0.24153248195446975,0.27951138256524155,0.2688506385341477,0.10349805663520266,0.017212659633536923,0.022987229317046085,0.02109938922820655,0.2915047196002221,0.16135480288728485,0.2650749583564686,0.011882287617990005,0.1428095502498612,0.21321488062187674,0.2696279844530816,0.02343142698500833,0.3400333148250972,0.21998889505830094,0.23742365352581898,0.20177679067184898
wet,0.09183786785119379,0.005885619100499722,0.39811215991116045,0.006107717934480844,0.14913936701832314,0.08939478067740145,0.8614103275957801,0.13470294280955025,0.08795113825652415,0.10505274847307051,0.7799000555247085,0.33303720155469185,0.2707384786229872,0.00277623542476402,0.04797334813992227,0.01399222654081066,0.10272071071626875,0.28906163242642974,0.00277623542476402,0.11793448084397556,0.11793448084397556,0.2662965019433648,0.21310383120488618,0.8332037756801777,0.0036646307606885064,0.014214325374791783,0.04053303720155469,0.11138256524153248,0.1252637423653526,0.8827318156579678,0.008550805108273182,0.00555247084952804,0.00555247084952804,0.25896724042198777,0.0138811771238201,0.42287617990005555,0.04841754580788451,0.10483064963908939,0.14036646307606884
what,0.1535813436979456,0.09361465852304275,0.24975013881177124,0.09383675735702388,0.35991116046640753,0.1218212104386452,0.2888395335924486,0.13014991671293727,0.15624652970571903,0.17779011660188784,0.19644641865630205,0.25596890616324264,0.2645197112715158,0.020322043309272626,0.033759022765130486,0.023098278734036647,0.15857856746252083,0.13814547473625763,0.09550249861188229,0.2516379789006108,0.2516379789006108,0.27495835646862854,0.2514158800666296,0.10949472515269294,0.01776790671848973,0.023209328151027206,0.022765130483064965,0.21998889505830094,0.16868406440866185,0.2516379789006108,0.017545807884508605,0.01254858411993337,0.01254858411993337,0.2714047751249306,0.02354247640199889,0.27584675180455304,0.21254858411993338,0.17801221543586895,0.18467518045530262
when,0.1543586896168795,0.1305941143808995,0.2659633536923931,0.13037201554691838,0.3645752359800111,0.11693503609106053,0.29139367018323153,0.12204330927262631,0.15191560244308716,0.1810105496946141,0.1960022209883398,0.2727373681288173,0.2656302054414214,0.017434758467518047,0.025541365907828985,0.020988339811215992,0.2396446418656302,0.19311493614658523,0.08595224875069406,0.25585785674625205,0.25585785674625205,0.27518045530260965,0.25963353692393115,0.10827318156579678,0.014103275957801222,0.021321488062187675,0.017656857301499167,0.29194891726818434,0.16224319822320932,0.2646307606885064,0.01265963353692393,0.1450305385896724,0.21765685730149917,0.2671848972792893,0.022654081066074402,0.3369239311493615,0.21576901721265965,0.24208772903942255,0.21910049972237647
where,0.16446418656302053,0.0024430871737923378,0.27617990005552473,0.0024430871737923378,0.3776790671848973,0.12626318711826762,0.2906163242642976,0.12992781787895613,0.15957801221543588,0.18178789561354802,0.1960022209883398,0.27040533037201553,0.2697390338700722,0.02109938922820655,0.03498056635202665,0.0032204330927262633,0.2436424208772904,0.19389228206551914,0.09083842309827873,0.261188228761799,0.261188228761799,0.27706829539144917,0.2695169350360911,0.110494169905608,0.021654636313159357,0.0035535813436979456,0.02609661299278179,0.29494725152692947,0.16868406440866185,0.2679622431982232,0.020322043309272626,0.15402554136590782,0.220988339811216,0.2677401443642421,0.0031093836757357025,0.3393670183231538,0.23475846751804552,0.24975013881177124,0.0031093836757357025
white,0.17434758467518047,0.00277623542476402,0.42143253747917825,0.00277623542476402,0.37834536368684063,0.13559133814547475,0.23375902276513047,0.11282620766240978,0.17123820099944476,0.08106607440310938,0.21743475846751806,0.7032759578012215,0.2790671848972793,0.001998889505830094,0.017878956135480288,0.003997779011660188,0.5856746252082177,0.3756801776790672,0.001998889505830094,0.11415880066629651,0.11415880066629651,0.2861743475846752,0.25397001665741253,0.0997223764575236,0.0035535813436979456,0.004219877845641311,0.007662409772348695,0.16468628539700167,0.09217101610216547,0.5622431982232093,0.005774569683509162,0.7620210993892282,0.7616879511382565,0.2843975569128262,0.003997779011660188,0.43942254303164907,0.2297612437534703,0.10038867295946696,0.004441976679622432
who,0.16246529705719046,0.11038312048861744,0.2655191560244309,0.11060521932259855,0.36501943364797335,0.12404219877845642,0.27484730705163796,0.1260410882842865,0.16024430871737924,0.1722376457523598,0.19911160466407551,0.25918933925596893,0.28062187673514716,0.020544142143253747,0.03042754025541366,0.022987229317046085,0.2246529705719045,0.18933925596890616,0.0807329261521377,0.24119933370349805,0.24119933370349805,0.2816213214880622,0.2620766240977235,0.10194336479733482,0.015546918378678512,0.022876179900055523,0.020544142143253747,0.2882842865074958,0.15480288728484176,0.256635202665186,0.011438089950027762,0.14514158800666296,0.21310383120488618,0.2701832315380344,0.02354247640199889,0.33092726263187117,0.21710161021654636,0.2345363686840644,0.19666851749028316
wide,0.1861188228761799,0.004441976679622432,0.34525263742365353,0.004775124930594114,0.933481399222654,0.15169350360910605,0.1422543031649084,0.049416990560799554,0.19589117157134925,0.12193225985563576,0.24008883953359245,0.14769572459744587,0.02354247640199889,0.0013325930038867297,0.022765130483064965,0.015991116046640753,0.16923931149361465,0.10205441421432537,0.0017767906718489728,0.5171571349250417,0.5171571349250417,0.02387562465297057,0.04175458078845086,0.1320377568017768,0.0026651860077734593,0.015991116046640753,0.01654636313159356,0.5609106052193226,0.0745141588006663,0.14236535258189895,0.004219877845641311,0.4058856191004997,0.4513048306496391,0.998223209328151,0.016324264297612436,0.7014991671293725,0.45874514158800667,0.1693503609106052,0.12026651860077735
wife,0.05052748473070516,0.021321488062187675,0.29683509161576904,0.021432537479178233,0.955247084952804,0.05274847307051638,0.1419211549139367,0.9401443642420877,0.05186007773459189,0.29072737368128815,0.04308717379233759,0.8206551915602444,0.9912270960577457,0.03220433092726263,0.04486396446418656,0.09639089394780677,0.30860632981676844,0.4036646307606885,0.0421987784564131,0.23464741810105497,0.23464741810105497,0.9822320932815103,0.06618545252637424,0.13947806774014437,0.023320377568017768,0.09639089394780677,0.03897834536368684,0.36302054414214324,0.4093281510272071,0.26141032759578015,0.003775680177679067,0.03920044419766796,0.13436979455857856,0.9821210438645197,0.09672404219877846,0.3518045530260966,0.7337034980566352,0.29083842309827873,0.022765130483064965
wind,0.1616879511382565,0.5996668517490283,0.7344808439755691,0.5996668517490283,0.4842865074958356,0.12826207662409772,0.2642976124375347,0.10671848972792893,0.16546363131593558,0.5430316490838423,0.20499722376457524,0.8539700166574126,0.282176568573015,0.020210993892282064,0.03475846751804553,0.004219877845641311,0.29139367018323153,0.27473625763464743,0.09128262076624098,0.42476401998889507,0.42476401998889507,0.2911715713492504,0.21454747362576346,0.11138256524153248,0.02076624097723487,0.004219877845641311,0.023986674069961134,0.7571349250416435,0.6237645752359801,0.7287062742920599,0.018656302054414216,0.14103275957801223,0.20899500277623542,0.27806774014436425,0.004219877845641311,0.7548028872848418,0.1877845641310383,0.5832315380344253,0.5997779011660189
wing,0.10094392004441977,0.6795113825652416,0.13825652415324818,0.6795113825652416,0.12226540810660744,0.07462520821765686,0.9641310383120488,0.11504719600222099,0.10383120488617435,0.07928928373126042,0.13858967240421988,0.13214880621876735,0.969905607995558,0.021321488062187675,0.02076624097723487,0.057523598001110496,0.1271515824541921,0.09961132704053303,0.021432537479178233,0.05097168239866741,0.05097168239866741,0.9686840644086618,0.19222654081066073,0.018545252637423654,0.01521377012770683,0.057856746252082175,0.015657967795669074,0.14147695724597445,0.060410882842865075,0.13137146029983343,0.007440310938367573,0.20044419766796223,0.2666296501943365,0.9683509161576902,0.057523598001110496,0.18856191004997225,0.02354247640199889,0.1532481954469739,0.8453081621321488
wipe,0.06607440310938367,0.02043309272626319,0.240199888950583,0.02043309272626319,0.14436424208772905,0.019988895058300944,0.029872293170460855,0.10527484730705164,0.07218212104386452,0.20044419766796223,0.07429205996668517,0.8384230982787341,0.021876735147140478,0.007662409772348695,0.011549139367018324,0.01654636313159356,0.1660188784008884,0.27784564131038314,0.016213214880621878,0.5289283731260411,0.5289283731260411,0.0220988339811216,0.18711826762909495,0.02787340366463076,0.008106607440310939,0.01676846196557468,0.00699611327040533,0.23808995002776234,0.1988895058300944,0.5514714047751249,0.009883398112159911,0.05219322598556358,0.04186563020544142,0.021876735147140478,0.017101610216546364,0.2416435313714603,0.01821210438645197,0.23842309827873404,0.025985563575791227
with,0.09783453636868407,0.2076624097723487,0.7833425874514158,0.20755136035535812,0.49017212659633536,0.06352026651860078,0.2993892282065519,0.21121599111604664,0.10360910605219323,0.14236535258189895,0.11593559133814547,0.179011660188784,0.2966129927817879,0.0018878400888395336,0.03620210993892282,0.019544697390338702,0.22076624097723488,0.18545252637423654,0.004664075513603554,0.20155469183786784,0.20155469183786784,0.3028317601332593,0.3008328706274292,0.13847862298722932,0.002887284841754581,0.021432537479178233,0.010882842865074958,0.44464186563020547,0.17334813992226542,0.24430871737923376,0.006662965019433648,0.04097723486951693,0.11382565241532482,0.29650194336479735,0.01943364797334814,0.43808995002776235,0.28906163242642974,0.14147695724597445,0.2147695724597446
woman,0.10460855080510827,0.03042754025541366,0.4278734036646308,0.03053858967240422,0.0555247084952804,0.07951138256524153,0.03742365352581899,0.1053858967240422,0.0971682398667407,0.34514158800666295,0.15446973903387007,0.3977790116601888,0.8346474181010549,0.035313714602998335,0.03131593559133815,0.08106607440310938,0.41288173237090503,0.3606885063853415,0.005663520266518601,0.3724597445863409,0.3724597445863409,0.8870627429205996,0.8991671293725708,0.03353692393114936,0.028095502498611882,0.08106607440310938,0.02898389783453637,0.7736812881732371,0.3392559689061632,0.39966685174902833,0.007329261521377013,0.8487506940588562,0.849305941143809,0.8910605219322598,0.08139922265408106,0.7735702387562465,0.05019433647973348,0.35280399777901167,0.03753470294280955
woods,0.13026096612992782,0.022987229317046085,0.7848972792892838,0.022987229317046085,0.1368128817323709,0.030205441421432538,0.014880621876735146,0.11138256524153248,0.06707384786229872,0.5432537479178234,0.04519711271515824,0.8103275957801221,0.010549694614103275,0.00410882842865075,0.011660188784008884,0.007773459189339256,0.7438089950027762,0.4114380899500278,0.00555247084952804,0.534258745141588,0.534258745141588,0.9986674069961132,0.1850083287062743,0.006107717934480844,0.004441976679622432,0.007773459189339256,0.003775680177679067,0.7051637978900611,0.6750694058856191,0.4978345363686841,0.00555247084952804,0.7153803442531926,0.7159355913381454,0.010438645197112715,0.007884508606329816,0.8259855635757912,0.011993337034980567,0.5573570238756247,0.0246529705719045
worm,0.17667962243198224,0.00410882842865075,0.2960577456968351,0.003886729594669628,0.8787340366463076,0.1404775124930594,0.232870627429206,0.4292059966685175,0.17456968350916158,0.16846196557468074,0.17912270960577456,0.2617434758467518,0.2881732370905053,0.01232648528595225,0.033203775680177676,0.01377012770682954,0.22476401998889506,0.18023320377568017,0.02076624097723487,0.20932815102720712,0.20932815102720712,0.3016102165463631,0.3700166574125486,0.01810105496946141,0.012770682953914493,0.014325374791782343,0.01265963353692393,0.27773459189339256,0.13825652415324818,0.24353137146029982,0.016324264297612436,0.1787895613548029,0.244752915047196,0.29305941143808995,0.01377012770682954,0.31737923375902277,0.0385341476957246,0.23320377568017767,0.13159355913381454
year,0.15335924486396446,0.003886729594669628,0.2549694614103276,0.003886729594669628,0.3682398667406996,0.11649083842309828,0.21932259855635758,0.11093836757357024,0.14925041643531373,0.16524153248195447,0.1932259855635758,0.25974458634092173,0.2701832315380344,0.002332037756801777,0.02076624097723487,0.011438089950027762,0.22642976124375347,0.18223209328151027,0.0036646307606885064,0.21743475846751806,0.21743475846751806,0.27318156579677955,0.25852304275402554,0.10127706829539145,0.003775680177679067,0.011438089950027762,0.010549694614103275,0.27673514714047753,0.14625208217656857,0.25474736257634645,0.007773459189339256,0.14625208217656857,0.21166018878400888,0.2677401443642421,0.011660188784008884,0.3199333703498057,0.21799000555247086,0.22987229317046085,0.11415880066629651
yellow,0.1696835091615769,0.013214880621876736,0.4456413103831205,0.013103831204886174,0.38178789561354803,0.134258745141588,0.23697945585785674,0.11415880066629651,0.16846196557468074,0.0385341476957246,0.20866185452526373,0.7109383675735702,0.27462520821765685,0.009994447529150472,0.019988895058300944,0.005330372015546919,0.054525263742365354,0.022876179900055523,0.04264297612437535,0.08728484175458079,0.08728484175458079,0.2827318156579678,0.2564131038312049,0.1073847862298723,0.005996668517490283,0.005330372015546919,0.01254858411993337,0.2528595224875069,0.033203775680177676,0.14680732926152137,0.007773459189339256,0.023986674069961134,0.030871737923375903,0.27495835646862854,0.00555247084952804,0.2535258189894503,0.2325374791782343,0.03775680177679067,0.014103275957801222
you,0.1609106052193226,0.11549139367018323,0.2551915602443087,0.1156024430871738,0.3694614103275958,0.12171016102165463,0.2883953359244864,0.01987784564131038,0.15713492504164353,0.1634647418101055,0.17512493059411438,0.2571904497501388,0.2682953914491949,0.01799000555247085,0.01987784564131038,0.023098278734036647,0.2240977234869517,0.1795669072737368,0.07651304830649638,0.24486396446418657,0.24486396446418657,0.27706829539144917,0.9826762909494725,0.10483064963908939,0.014880621876735146,0.023209328151027206,0.01810105496946141,0.2787340366463076,0.15535813436979456,0.24686285397001664,0.011327040533037201,0.14802887284841754,0.21898945030538589,0.2655191560244309,0.023209328151027206,0.3242642976124375,0.2323153803442532,0.23264852859522486,0.2059966685174903

